,shifted wavelength,shifted flux
122,5840.109429122484,0.9436993402604887
123,5840.128909630658,0.9558498308308291
124,5840.148390203812,0.9796558195807297
125,5840.167870841947,0.9816490915715426
126,5840.187351545062,0.9833784309425257
127,5840.2068323131625,0.9687891594144729
128,5840.22631314624,0.9806513524999837
129,5840.245794044296,0.9866671929567248
130,5840.265275007336,0.9494017345576095
131,5840.284756035356,0.9682924606263753
132,5840.304237128357,0.969787625074166
133,5840.323718286348,0.9873034374621698
134,5840.343199509313,0.9808550802722965
135,5840.362680797261,0.989011546564055
136,5840.382162150193,1.0020622474936849
137,5840.401643568106,0.9764792533298841
138,5840.421125051003,1.0025762008334393
139,5840.440606598889,0.9696552384232114
140,5840.460088211752,0.9862364961564518
141,5840.4795698896,0.9421560396794029
142,5840.499051632431,0.9645516208072504
143,5840.518533440246,0.9789271908644908
144,5840.538015313051,0.98893429149602
145,5840.557497250835,0.9700457837949462
146,5840.576979253604,0.9752178302662525
147,5840.596461321357,0.9874561491604962
148,5840.615943454096,0.9632821898185217
149,5840.63542565182,0.970960852931457
150,5840.654907914536,0.9850794787077399
151,5840.674390242231,0.9715031754737617
152,5840.6938726349135,0.9699948423274763
153,5840.713355092581,0.9821386365542338
154,5840.732837615235,0.9740569450737968
155,5840.752320202877,0.976812256763746
156,5840.771802855511,0.9562370469009418
157,5840.7912855731265,0.9653108717372149
158,5840.810768355729,0.9779642517529252
159,5840.830251203319,0.9596927755493815
160,5840.849734115897,0.9744342834538388
161,5840.869217093469,0.9819049585870161
162,5840.888700136023,0.9527074620374938
163,5840.908183243566,0.9616193709721206
164,5840.927666416097,0.9646199594199778
165,5840.947149653617,0.9497880300999852
166,5840.966632956126,0.9556636306316544
167,5840.986116323631,0.9619421073173062
168,5841.0055997561185,0.9846778813060021
169,5841.025083253597,0.9814791902440634
170,5841.044566816064,0.9696610636292965
171,5841.064050443521,0.9762243799513801
172,5841.083534135976,0.957485526625029
173,5841.103017893415,0.9765246162283863
174,5841.122501715845,0.9511350370005066
175,5841.141985603265,0.9546166472520579
176,5841.161469555677,0.9670328183272221
177,5841.180953573081,0.9627481017941169
178,5841.200437655481,0.9590814738465706
179,5841.219921802869,0.9907609402015067
180,5841.239406015248,0.9803411910936374
181,5841.258890292619,0.9608342842805451
182,5841.278374634983,0.9594876257945631
183,5841.29785904234,0.9857013955911713
184,5841.317343514696,0.9675292828316688
185,5841.336828052039,0.9696861031052291
186,5841.356312654375,0.955455548509536
187,5841.375797321705,0.9791610831623232
188,5841.395282054029,0.9672423349934177
189,5841.414766851353,0.9762164766924831
190,5841.434251713666,0.9820117907853624
191,5841.453736640972,0.9526614019217562
192,5841.473221633274,0.9759569135383158
193,5841.49270669057,0.9738963059220589
194,5841.512191812862,0.97151956595268
195,5841.531677000155,0.9529610579916488
196,5841.551162252437,0.9455734408382117
197,5841.570647569715,0.9662659364012621
198,5841.59013295199,0.9517489129524987
199,5841.60961839926,0.9795167124765277
200,5841.629103911528,0.9756678460635532
201,5841.648589488797,0.9721925239901522
202,5841.668075131058,0.9490077737958971
203,5841.687560838316,0.9815611449918205
204,5841.707046610571,0.9853561648596983
205,5841.726532447823,0.9826365994662831
206,5841.74601835008,0.9866405075708925
207,5841.765504317328,0.9687482394674353
208,5841.784990349574,0.9759893208342508
209,5841.8044764468195,0.9891715171403068
210,5841.823962609063,0.9741791639815558
211,5841.8434488363055,0.9580388298899497
212,5841.862935128553,0.9568524086307669
213,5841.882421485793,0.9785591013633799
214,5841.9019079080335,0.9767811699670839
215,5841.921394395274,0.9753949935683945
216,5841.9408809475135,0.9763616144045588
217,5841.960367564753,0.9768433843664409
218,5841.979854247,0.963309649804229
219,5841.999340994241,0.954282847203054
220,5842.0188278064825,0.9544645461216353
221,5842.038314683725,0.9442373402454328
222,5842.057801625969,0.9527191823719784
223,5842.077288633221,0.9867369162123599
224,5842.096775705468,0.9845687674656226
225,5842.116262842716,0.9761442815561898
226,5842.135750044968,0.9498751836000976
227,5842.15523731222,0.9840895444407364
228,5842.174724644477,0.9624986729661804
229,5842.194212041741,0.988973598953395
230,5842.213699504003,0.9770485532051005
231,5842.233187031267,0.9520408863132905
232,5842.252674623535,0.9456385780604899
233,5842.272162280808,0.9578804989985867
234,5842.291650003083,0.9672446268506237
235,5842.311137790369,0.9488965477920434
236,5842.330625642652,0.9626578480506902
237,5842.350113559941,0.974018063780317
238,5842.369601542234,0.9606148801270963
239,5842.389089589532,0.9598391009925176
240,5842.408577701841,0.9734730848177249
241,5842.4280658791495,0.9810751668943062
242,5842.447554121463,0.9670407158014466
243,5842.467042428783,0.9513186440227939
244,5842.4865308011085,0.9485604642423908
245,5842.506019238441,0.9682159034807323
246,5842.525507740785,0.9612204910875684
247,5842.54499630813,0.9631039371900763
248,5842.564484940482,0.9702043699468038
249,5842.583973637841,0.9704015812276517
250,5842.603462400208,0.9678405239548997
251,5842.622951227587,0.9655104698777814
252,5842.642440119968,0.9631621020736121
253,5842.661929077358,0.9608204220186197
254,5842.681418099756,0.9584881696611554
255,5842.700907187162,0.956163329758486
256,5842.720396339577,0.9538443132772874
257,5842.739885557005,0.9515549517967707
258,5842.759374839438,0.9491719806674624
259,5842.77886418688,0.9469639942848765
260,5842.798353599332,0.9464958820512197
261,5842.817843076792,0.9518030860597639
262,5842.837332619263,0.9714713037357117
263,5842.8568222267495,0.9571921033624027
264,5842.876311899241,0.9723035954052565
265,5842.895801636742,0.9696455796858094
266,5842.915291439255,0.9712073745964962
267,5842.934781306779,0.9859358550487436
268,5842.9542712393195,0.970579825313035
269,5842.973761236865,0.978602246702762
270,5842.993251299424,0.9560269263094531
271,5843.012741426993,0.9659426762622831
272,5843.032231619575,0.9874803077482668
273,5843.051721877168,0.9843004518216915
274,5843.071212199781,0.9529736584345161
275,5843.0907025874,0.9869804962130597
276,5843.110193040033,0.965882273311203
277,5843.129683557678,0.9590700198054916
278,5843.149174140336,0.9771279862404891
279,5843.168664788009,0.9406785071702989
280,5843.1881555007,0.9554639491051045
281,5843.207646278401,0.9349872625488302
282,5843.227137121115,0.9635867729756398
283,5843.246628028844,0.965598264398564
284,5843.266119001587,0.9731166304830229
285,5843.285610039352,0.9377310812028177
286,5843.305101142125,0.9535950738788536
287,5843.324592309914,0.95190684228182
288,5843.344083542718,0.9670615167039772
289,5843.363574840538,0.9949927867259241
290,5843.383066203374,0.97058207205719
291,5843.402557631232,0.990312478683849
292,5843.4220491241,0.9813771369176649
293,5843.441540681986,0.9655397335692512
294,5843.461032304888,0.9688107351577602
295,5843.480523992807,0.938105467116755
296,5843.500015745743,0.9829607346952032
297,5843.519507563703,0.9562077698278034
298,5843.538999446675,0.981719611279137
299,5843.558491394664,0.9593741403330966
300,5843.577983407672,0.9709523082917398
301,5843.597475485698,0.9492315123359988
302,5843.616967628748,0.968122068223838
303,5843.636459836812,0.976402355939052
304,5843.655952109894,0.9735073949973706
305,5843.675444447996,0.9884175998832423
306,5843.694936851117,0.9891292087688389
307,5843.714429319258,0.9568837752819225
308,5843.733921852424,0.9603427349540637
309,5843.753414450604,0.9824686205279483
310,5843.772907113806,0.9712626645873204
311,5843.792399842027,0.9738314769325307
312,5843.811892635269,0.958400458865162
313,5843.831385493539,0.9753495718610218
314,5843.850878416823,0.9501301829035087
315,5843.870371405129,0.9832917067153125
316,5843.889864458456,0.9563960582644822
317,5843.909357576806,0.962335939212291
318,5843.928850760177,0.9796679443090528
319,5843.948344008576,0.9720102246089499
320,5843.967837321992,0.9612477752461183
321,5843.987330700431,0.9699203382305216
322,5844.006824143892,0.9692389707526065
323,5844.026317652377,0.9621152978284647
324,5844.045811225885,0.9674998228049473
325,5844.065304864423,0.9617497669574713
326,5844.084798567978,0.97388828071611
327,5844.104292336558,0.9563378956385997
328,5844.123786170161,0.9612053537903015
329,5844.143280068789,0.9667729146291846
330,5844.1627740324475,0.9529736524658001
331,5844.182268061125,0.9609128701657769
332,5844.2017621548275,0.967763961860356
333,5844.221256313556,0.9712820051305592
334,5844.240750537309,0.9771094529575928
335,5844.260244826089,0.9443924276443549
336,5844.2797391798995,0.9455880427124135
337,5844.299233598731,0.9717691997693801
338,5844.318728082589,0.9517472188421346
339,5844.3382226314725,0.948236989611342
340,5844.357717245384,0.9551049025539958
341,5844.377211924322,0.9679462791039871
342,5844.3967066682935,0.9730158468432689
343,5844.416201477286,0.9837126206920462
344,5844.435696351306,0.9696609872225467
345,5844.455191290355,0.9595153241887879
346,5844.474686294431,0.9666136881557513
347,5844.494181363542,0.9508928188494955
348,5844.513676497676,0.9749347828524084
349,5844.533171696838,0.9593294042382252
350,5844.552666961029,0.9502161371108355
351,5844.572162290249,0.941178369116545
352,5844.591657684499,0.9278964501081588
353,5844.611153143785,0.94149081436144
354,5844.630648668094,0.9524941831159002
355,5844.650144257434,0.9655182274057369
356,5844.669639911803,0.9794121719090013
357,5844.6891356312035,0.942191227948967
358,5844.708631415634,0.9717890387006993
359,5844.728127265102,0.9594365308243855
360,5844.7476231795945,0.9869838483173805
361,5844.767119159119,0.9677664446767001
362,5844.786615203675,0.9526880382249322
363,5844.806111313263,0.9663997043239654
364,5844.825607487888,0.9778445194311608
365,5844.84510372754,0.9726412257220892
366,5844.864600032225,0.9686317943915178
367,5844.884096401942,0.9621536024990105
368,5844.903592836692,0.9562349644262566
369,5844.923089336475,0.921998263887651
370,5844.942585901297,0.9522260695884118
371,5844.962082531148,0.9545409340655067
372,5844.981579226031,0.9664507021600126
373,5845.001075985949,0.9464677666960294
374,5845.0205728109,0.9803829541461129
375,5845.040069700893,0.967867845153375
376,5845.059566655914,0.9863803577286383
377,5845.079063675969,0.9721024388722709
378,5845.09856076106,0.9387119371089655
379,5845.118057911186,0.9596442831907717
380,5845.137555126348,0.954912546217998
381,5845.157052406551,0.9572657492041764
382,5845.1765497517845,0.9700950476663655
383,5845.196047162053,0.9839400633917944
384,5845.215544637359,0.9679820696348029
385,5845.235042177702,0.9613140885076765
386,5845.254539783081,0.9432828105075491
387,5845.274037453502,0.9189785106217566
388,5845.293535188956,0.9481675575959524
389,5845.313032989447,0.924250291852145
390,5845.332530854976,0.9523702329871057
391,5845.352028785542,0.9479673040738046
392,5845.371526781152,0.9627981880935045
393,5845.391024841795,0.9657852832701904
394,5845.410522967476,0.9733410734274202
395,5845.430021158196,0.9629966931289294
396,5845.449519413955,0.9674397075445854
397,5845.469017734753,0.971839139933678
398,5845.488516120597,0.9893216796861467
399,5845.508014571474,0.9523287948759928
400,5845.527513087391,0.9826883749005308
401,5845.547011668348,0.9404180471683891
402,5845.566510314345,0.9705524016344602
403,5845.586009025383,0.9733366822814832
404,5845.605507801467,0.9814334886321687
405,5845.625006642586,0.9565973103610487
406,5845.6445055487475,0.9785257875801753
407,5845.664004519949,0.9654700414327188
408,5845.683503556193,0.9710672868710766
409,5845.703002657484,0.9789719237518343
410,5845.7225018238105,0.9549510256451125
411,5845.7420010551805,0.9595651184301823
412,5845.761500351592,0.969310273139963
413,5845.780999713047,0.9700092106859164
414,5845.800499139545,0.9558673342500114
415,5845.819998631091,0.983561884209111
416,5845.8394981876745,0.9873533382315491
417,5845.858997809301,0.9532318208400274
418,5845.878497495973,0.963567141715237
419,5845.897997247688,0.9806617786498208
420,5845.917497064447,0.9487456616892668
421,5845.936996946257,0.9361134172884423
422,5845.9564968931045,0.9699909061233836
423,5845.975996904997,0.9593160873406645
424,5845.9954969819355,0.960627835268862
425,5846.014997123919,0.9657211473019831
426,5846.034497330954,0.9702700942579336
427,5846.053997603028,0.9555778869794735
428,5846.073497940149,0.936492458648152
429,5846.092998342315,0.9636983409977946
430,5846.112498809528,0.9497832261465706
431,5846.131999341787,0.9773774958714289
432,5846.151499939099,0.9784007923355211
433,5846.171000601452,0.9662181866593923
434,5846.190501328852,0.9616285476492815
435,5846.2100021213,0.948051819638943
436,5846.229502978796,0.9676492749248
437,5846.249003901339,0.9457777308468294
438,5846.268504888936,0.954888959165803
439,5846.288005941576,0.9457765942157339
440,5846.307507059264,0.9480574272797518
441,5846.327008242001,0.9572884532435227
442,5846.3465094897865,0.9632056569486429
443,5846.366010802628,0.9869511287492009
444,5846.385512180512,0.9661083543034046
445,5846.405013623446,0.9773543371338114
446,5846.42451513143,0.9699161318482974
447,5846.444016704463,0.9841179014732301
448,5846.463518342547,0.9554116533443876
449,5846.483020045688,0.9735826461913897
450,5846.5025218138735,0.9694386411182774
451,5846.52202364711,0.9533627573487855
452,5846.541525545396,0.969720768572049
453,5846.561027508735,0.9617105567264612
454,5846.580529537131,0.9678119666824266
455,5846.600031630573,0.9611536792627978
456,5846.619533789067,0.9625075126516527
457,5846.639036012612,0.9687251345864736
458,5846.658538301211,0.9773750573644185
459,5846.678040654862,0.9642430524604236
460,5846.697543073572,0.9626472028760664
461,5846.717045557329,0.9554026708984437
462,5846.736548106139,0.9933011063043599
463,5846.756050720003,0.9836462222942651
464,5846.77555339892,0.9725798516932451
465,5846.795056142892,0.9724057278881686
466,5846.814558951924,0.9834472456685295
467,5846.834061826004,0.9561183713003086
468,5846.853564765138,0.9576327169556766
469,5846.873067769327,0.9486804243636338
470,5846.892570838571,0.9739491814526653
471,5846.912073972877,0.9387830844532047
472,5846.931577172232,0.9200279939514857
473,5846.951080436643,0.875417001454594
474,5846.9705837661095,0.8101114605770589
475,5846.990087160631,0.7981697683653503
476,5847.0095906202105,0.8233211204925007
477,5847.029094144852,0.8613345131591579
478,5847.048597734544,0.9007205903701982
479,5847.068101389294,0.9470719160691775
480,5847.0876051091,0.940133367243435
481,5847.107108893964,0.9560324627317484
482,5847.126612743886,0.9503758754742332
483,5847.146116658871,0.9603198209276156
484,5847.165620638909,0.9526593024541684
485,5847.185124684004,0.9753416609523395
486,5847.204628794158,0.9649407381926492
487,5847.224132969371,0.9671166741449868
488,5847.243637209649,0.9600015761246306
489,5847.26314151498,0.9669228962252232
490,5847.28264588537,0.9685072420834965
491,5847.30215032082,0.9728674849836246
492,5847.3216548213295,0.981749412264612
493,5847.3411593869,0.9742938699530251
494,5847.360664017535,0.963858741641718
495,5847.380168713225,0.9657315927756377
496,5847.399673473977,0.9662114008439563
497,5847.419178299789,0.9711257025761963
498,5847.438683190661,0.975311509645158
499,5847.458188146596,0.9538053639686168
500,5847.477693167598,0.9670019857797898
501,5847.497198253655,0.9758475297060056
502,5847.5167034047745,0.960600608163214
503,5847.536208620956,0.9695334484568919
504,5847.5557139022,0.957180502294743
505,5847.575219248513,0.9952778576259163
506,5847.594724659883,0.9739622993784545
507,5847.614230136315,0.9768808650212326
508,5847.633735677811,0.9569718921603361
509,5847.653241284371,0.9825681634998006
510,5847.672746955994,0.9631943918961583
511,5847.692252692686,0.9706214040034137
512,5847.711758494437,0.976999203484263
513,5847.731264361253,0.945599271183653
514,5847.750770293133,0.9661135496286624
515,5847.770276290078,0.9624137766090088
516,5847.789782352093,0.9582632786408626
517,5847.809288479169,0.9723885019940881
518,5847.828794671309,0.9664193108919772
519,5847.8483009285155,0.9471799620741009
520,5847.867807250787,0.9750577850004709
521,5847.887313638125,0.9745517148243865
522,5847.906820090536,0.9680942259843626
523,5847.926326608007,0.9495897016693216
524,5847.945833190544,0.9878418320647799
525,5847.965339838149,0.9652229132773246
526,5847.98484655082,0.9410986217539076
527,5848.00435332856,0.9602341087538073
528,5848.023860171373,0.921988601815724
529,5848.043367079247,0.8927178672730508
530,5848.06287405219,0.8559781548103914
531,5848.0823810902,0.8048123274673025
532,5848.10188819328,0.7716435656390588
533,5848.121395361434,0.7930264498648273
534,5848.140902594651,0.7918142042894571
535,5848.160409892937,0.8362202361866152
536,5848.179917256292,0.9109709116276918
537,5848.199424684717,0.9344862740303889
538,5848.2189321782125,0.9550917515840962
539,5848.238439736783,0.9623239371472578
540,5848.257947360418,0.95674117076741
541,5848.277455049123,0.9532236919472139
542,5848.2969628028995,0.9653704314995226
543,5848.316470621747,0.9671693862355972
544,5848.335978505665,0.9609589908480305
545,5848.3554864546595,0.9605582176754979
546,5848.374994468721,0.9821023908772357
547,5848.394502547853,0.9621270976387949
548,5848.414010692058,0.946177785282542
549,5848.4335189013345,0.9560274665304047
550,5848.453027175689,0.9755472450267701
551,5848.47253551511,0.9663286518542283
552,5848.492043919605,0.9643099024134852
553,5848.511552389173,0.9695637163953253
554,5848.531060923813,0.9544805076197349
555,5848.550569523528,0.9703300189911723
556,5848.5700781883215,0.9648856437451903
557,5848.589586918183,0.9635292305996578
558,5848.609095713119,0.9670441021600559
559,5848.628604573129,0.9749729891874834
560,5848.648113498214,0.9649890951797632
561,5848.667622488374,0.9759853687745331
562,5848.687131543614,0.9691009470046189
563,5848.706640663924,0.9706832107672977
564,5848.726149849309,0.9747918100549186
565,5848.74565909977,0.9637342535666958
566,5848.765168415306,0.9775219017128668
567,5848.784677795925,0.9494220248512834
568,5848.804187241614,0.9708615655367627
569,5848.82369675238,0.9552595346911841
570,5848.843206328222,0.9688597985066808
571,5848.862715969141,0.9557607053321655
572,5848.882225675137,0.969799745541082
573,5848.901735446218,0.9690155026682612
574,5848.921245282369,0.9566727645989916
575,5848.9407551835975,0.9549250708058403
576,5848.960265149904,0.9495042085362183
577,5848.97977518129,0.9721499722770927
578,5848.9992852777605,0.9437015076374757
579,5849.018795439302,0.9648265269895854
580,5849.038305665924,0.9569462327999193
581,5849.057815957624,0.9645669746390144
582,5849.077326314405,0.9486628373696776
583,5849.096836736264,0.9702561141730797
584,5849.116347223209,0.9686351404954351
585,5849.135857775228,0.9665410723555624
586,5849.155368392328,0.9555110154424146
587,5849.174879074507,0.9621414165827358
588,5849.194389821768,0.9680210073539183
589,5849.2139006341085,0.9687569161729138
590,5849.233411511537,0.9846954206042277
591,5849.25292245404,0.9524991575338351
592,5849.272433461626,0.9636045365354583
593,5849.291944534292,0.9678922865045118
594,5849.311455672041,0.961011933703554
595,5849.330966874878,0.9686487479911767
596,5849.350478142791,0.9610721384099078
597,5849.369989475787,0.9733519632023315
598,5849.3895008738655,0.9713774417483947
599,5849.409012337027,0.9593725420798177
600,5849.428523865272,0.9817776315890262
601,5849.448035458607,0.9668383861183305
602,5849.4675471170185,0.9698553011701877
603,5849.487058840515,0.9688457067438543
604,5849.506570629094,0.9697267455536519
605,5849.526082482759,0.9708984797169731
606,5849.5455944015075,0.9702403107602334
607,5849.5651063853475,0.9609204878086538
608,5849.584618434265,0.972043635051308
609,5849.6041305482695,0.950043638780276
610,5849.623642727359,0.9629723027903225
611,5849.6431549715335,0.9341607589633893
612,5849.6626672808,0.9519143166485059
613,5849.682179655147,0.9348754837384325
614,5849.70169209458,0.9400822585214085
615,5849.721204599099,0.9413041543417204
616,5849.7407171687055,0.9433635026866605
617,5849.760229803399,0.9589481421004942
618,5849.779742503185,0.9548396666107835
619,5849.799255268053,0.9798498771409325
620,5849.818768098007,0.96926954100705
621,5849.838280993051,0.9713031726494189
622,5849.8577939531815,0.981654273166045
623,5849.877306978401,0.9689741911915474
624,5849.896820068714,0.9540279621922474
625,5849.9163332241105,0.9750436551326904
626,5849.935846444596,0.9773712523185586
627,5849.95535973017,0.970696193243423
628,5849.974873080834,0.971372011007607
629,5849.994386496593,0.9758537325731138
630,5850.013899977436,0.9670212670891584
631,5850.033413523369,0.9799150213907211
632,5850.052927134392,0.9606919392734887
633,5850.072440810505,0.9690471335424508
634,5850.091954551709,0.967053239231386
635,5850.11146835801,0.9649569857546487
636,5850.130982229396,0.9731947543152388
637,5850.150496165873,0.9623695368313914
638,5850.170010167442,0.9649325090411383
639,5850.1895242341025,0.9559242419284887
640,5850.209038365861,0.9525056345505256
641,5850.228552562705,0.9731014004059622
642,5850.248066824642,0.9717334749355578
643,5850.267581151671,0.9675321438107954
644,5850.287095543794,0.964810962206003
645,5850.306610001009,0.9540702955483013
646,5850.326124523323,0.980665990371402
647,5850.345639110725,0.9636489693861571
648,5850.36515376322,0.9594568374923732
649,5850.3846684808095,0.9697039038599182
650,5850.404183263493,0.9638573418101334
651,5850.423698111271,0.9627912148605597
652,5850.443213024149,0.9812952841717194
653,5850.462728002117,0.9529071173051977
654,5850.482243045179,0.977136380663375
655,5850.501758153336,0.972699582106902
656,5850.521273326588,0.958150669771625
657,5850.540788564942,0.9740078466924043
658,5850.560303868387,0.9556943642848559
659,5850.579819236927,0.9786674031779788
660,5850.599334670563,0.9605057360934668
661,5850.618850169296,0.9526940038778626
662,5850.638365733125,0.9628480230779852
663,5850.657881362057,0.9890816047635232
664,5850.677397056081,0.9750657291020313
665,5850.696912815202,0.9651141819550187
666,5850.71642863942,0.9738331846049946
667,5850.735944528737,0.9744337666293265
668,5850.755460483151,0.9708941690583682
669,5850.774976502669,0.9504433792095385
670,5850.79449258728,0.9707998560249484
671,5850.814008736989,0.962839485381967
672,5850.833524951798,0.9674123168709078
673,5850.853041231706,0.9769113494879467
674,5850.8725575767185,0.9648595458345013
675,5850.8920739868245,0.971946392002062
676,5850.911590462031,0.9653085792615053
677,5850.931107002337,0.9680865786299265
678,5850.950623607743,0.9612015733296699
679,5850.970140278249,0.9593279644415469
680,5850.989657013863,0.9569799350870073
681,5851.009173814571,0.9473929921854991
682,5851.028690680379,0.9565436818709009
683,5851.04820761129,0.9512331920340659
684,5851.067724607302,0.9521559566810454
685,5851.087241668415,0.9697118207715407
686,5851.106758794636,0.9558253438545489
687,5851.126275985954,0.9638227896733406
688,5851.145793242374,0.9468559834659221
689,5851.165310563896,0.9498726212508766
690,5851.184827950521,0.951801286021838
691,5851.204345402256,0.9472305474996625
692,5851.223862919087,0.9583664388183425
693,5851.243380501021,0.9579098189320808
694,5851.26289814806,0.9802364924040475
695,5851.2824158602025,0.9661713412575521
696,5851.301933637449,0.9716764539530287
697,5851.321451479806,0.9630403222870251
698,5851.340969387261,0.971787448775911
699,5851.360487359821,0.9736333793089514
700,5851.380005397486,0.9737336554243112
701,5851.399523500256,0.9765161003212925
702,5851.419041668131,0.9788691012237706
703,5851.438559901118,0.9561382709142159
704,5851.458078199205,0.9606157944342398
705,5851.477596562398,0.9623252932800873
706,5851.497114990697,0.9785401073358266
707,5851.516633484102,0.9678169573460189
708,5851.53615204262,0.9810640922580581
709,5851.55567066624,0.980863410265037
710,5851.575189354966,0.9837582873633214
711,5851.5947081088,0.9612661770054028
712,5851.614226927742,0.9749044163577538
713,5851.6337458117905,0.9683820930821129
714,5851.653264760953,0.9811496296179429
715,5851.672783775219,0.9734749847882971
716,5851.692302854592,0.9762900812061851
717,5851.711821999074,0.9742389518611659
718,5851.731341208665,0.972771639494324
719,5851.750860483371,0.9790972592640247
720,5851.7703798231805,0.9647383736658091
721,5851.7898992281,0.965677931871162
722,5851.809418698129,0.9700282827080343
723,5851.828938233267,0.9730071956954333
724,5851.848457833516,0.9567579962951028
725,5851.867977498881,0.9901909450331711
726,5851.887497229351,0.9672947986060151
727,5851.9070170249315,0.9771563049991713
728,5851.926536885623,0.971198290962103
729,5851.9460568114255,0.9629401459614124
730,5851.96557680234,0.9678495910518229
731,5851.985096858372,0.9687575121862314
732,5852.0046169795105,0.9739336430579913
733,5852.02413716576,0.9619735448329991
734,5852.043657417123,0.9434358750939439
735,5852.0631777335975,0.9714285019993547
