source_id,phot_g_mean_mag,phot_bp_mean_mag,phot_rp_mean_mag,gcns_prob,dist_50
2014176010695356672,14.669372,15.997289,13.533022,1.0,0.09450312
2015360906275658496,15.031143,16.362682,13.896704,1.0,0.08846445
2012365179459810688,16.26722,17.99021,15.00785,1.0,0.09646934
2015449004646689664,12.795009,13.66629,11.87815,1.0,0.09877753
2015435398182492928,18.944696,20.017447,17.108044,0.914,0.10213402
2015440483431689088,16.035913,17.80982,14.742968,1.0,0.092121325
2015455361198130688,8.987833,9.249572,8.561586,1.0,0.09564301
2015713540269976448,14.857017,16.304258,13.67944,1.0,0.08646648
2015713540269975936,15.236539,16.747488,14.041071,1.0,0.086417384
2015662412980527872,13.076035,14.269556,11.921177,1.0,0.060276434
2015421379415981184,15.005222,16.562805,13.787676,1.0,0.0689437
2015503116924956800,17.359966,17.486279,17.170362,1.0,0.059433848
2015488106024272384,19.528723,21.509161,17.82029,1.0,0.04667688
2015680516259071104,19.82245,21.601187,18.316986,1.0,0.10596763
2015478313504839936,11.229496,11.97498,10.394225,1.0,0.060063288
2015493809746727424,15.131252,16.656294,13.926454,1.0,0.08674905
2015092071375214080,18.142935,20.483448,16.578001,1.0,0.043687187
2014924125275395840,14.420781,16.370626,13.122246,1.0,0.023308538
2015026482935651840,16.548416,18.295116,15.28447,1.0,0.08933808
2015202095556706176,17.056211,19.01279,15.754546,1.0,0.089098796
2207370133653405312,16.288452,17.927265,15.052123,1.0,0.09310309
2207391127453915264,17.35653,19.601223,15.967476,1.0,0.0943436
2015235493224861440,10.682966,11.135625,10.069485,1.0,0.09637232
