source_id,phot_g_mean_mag,phot_bp_mean_mag,phot_rp_mean_mag,gcns_prob,dist_50
1441513035968622848,12.310725,13.325315,11.309082,1.0,0.06208347
1441513040264385920,17.102005,19.20222,15.722171,1.0,0.06215122
3746987369487315584,15.071208,16.24658,13.711837,0.958,0.08884969
3746973763029907328,13.197576,15.030048,11.915481,1.0,0.014962608
1248974840409641984,19.414633,21.212845,17.883038,1.0,0.08969948
3939163310322922752,14.29615,15.669814,13.108494,1.0,0.090003036
1441175146596530304,8.17955,8.405503,7.7918706,1.0,0.078668274
1441178685650619392,13.087279,14.275709,12.003532,1.0,0.056153513
1248933475580565376,12.605399,13.487342,11.679812,1.0,0.07715945
1248973019345750272,20.32612,21.332573,18.817331,0.998,0.043746408
1441204932194846848,17.922897,20.948503,16.33756,1.0,0.035685517
1441168205930467328,15.082197,16.529655,13.900323,1.0,0.07839001
1441279565842443264,12.454917,13.211226,11.530877,1.0,0.0995661
1441281249469604992,17.547796,19.55125,16.191769,1.0,0.096957155
1441218096271102592,10.818176,11.275137,10.197553,1.0,0.095619
1441221360445740160,13.009652,14.043833,11.996922,1.0,0.07813185
1441191364394162176,15.879957,17.50072,14.651305,1.0,0.08177609
1249044938570743936,20.18097,20.450403,19.021185,0.812,0.10906522
1442302730131223552,13.123858,14.183173,12.099584,1.0,0.048116144
1442307677933551104,15.5828495,17.346214,14.321618,1.0,0.05195447
1442383402501673472,14.681378,16.253326,13.462942,1.0,0.07917816
1442317229940862080,15.22726,16.823557,14.005647,1.0,0.065280564
1442380417499636224,17.439743,19.492237,16.113695,1.0,0.09856665
1442603309122598144,14.755045,16.251965,13.494347,1.0,0.07065401
1442603309122598272,12.392876,13.423908,11.372585,1.0,0.07115247
1442606843880090752,13.389557,14.74009,12.235396,1.0,0.052086476
1442507342373176064,14.925797,16.31064,13.770392,1.0,0.09912801
1442343927457563520,17.266594,19.111546,16.002123,1.0,0.08705495
1442340422764250880,16.552021,18.43121,15.260903,1.0,0.07739569
1442394848590135424,13.948534,14.962881,12.473227,0.998,0.07016018
1442432644302015232,16.79044,18.593521,15.511873,1.0,0.09223773
1442499645791807488,12.858643,13.103003,11.291252,0.878,0.082948856
1442501737440602112,18.412123,20.891603,16.893133,1.0,0.06496789
1441495035760884352,15.060326,16.640886,13.844314,1.0,0.07608515
1441497818900372480,13.141157,14.101796,12.16965,1.0,0.09566946
1441575089657543808,20.945093,21.099405,19.362057,0.964,0.106601186
1441394018130993024,15.684513,17.497087,14.347807,1.0,0.05511194
1441646871445801472,11.658136,12.743718,10.614435,1.0,0.038923778
1441673431524026880,13.356348,14.579935,12.241954,1.0,0.08122947
1441674187437798784,13.707397,15.120571,12.538035,1.0,0.08106789
1441682158897145600,9.8193,10.170016,9.292431,1.0,0.08744961
1441637044560670208,13.940307,15.101729,12.86784,1.0,0.092919394
1442468412789687168,11.037675,11.539031,10.378937,1.0,0.09631529
1442066708793256192,19.93393,21.494215,18.422714,0.986,0.10612813
1441623777405642368,19.63809,20.145655,18.95878,1.0,0.07757184
1441428755826524288,13.808582,14.915255,12.759518,1.0,0.08513729
1442017028907026048,13.873096,15.069852,12.779643,1.0,0.094504766
